Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2017,79020,48157,MI,Monroe,Monroe,Luna Pier,13084,108600,0.001845018,0.014953271,0.051306873,0.054983726,-0.009932378,2004-06,2004-Q2,130500,-0.167816092,2003-05
8/31/2017,81551,54082,WI,Minneapolis-St Paul,Saint Croix,Houlton,13085,308100,-0.002266839,-0.006769826,0.000324675,0.051840285,0.016806728,2016-10,2016-Q4,310700,-0.008368201,2016-09
8/31/2017,62852,12941,NY,,Essex,Jay,13086,136300,0.000734214,0.011878248,0.098307816,-0.002331367,0.005832094,2008-09,2008-Q3,140400,-0.029202279,2008-07
8/31/2017,59086,3262,NH,Claremont,Grafton,Woodstock,13087,162400,0.005572755,0.011838006,0.031111111,0.018331024,-0.017824772,2007-08,2007-Q3,194400,-0.164609053,2005-07
8/31/2017,85035,61534,IL,Peoria,Tazewell,Green Valley,13088,123300,0.002439024,0,0.0529462,0.017060138,0.003640371,2014-11,2014-Q4,124000,-0.005645161,2014-09
8/31/2017,62295,11948,NY,New York,Suffolk,Laurel,13089,546100,-0.00073193,-0.012834418,0.005709024,0.049061993,0.00311061,2006-05,2006-Q2,596200,-0.084032204,2005-10
8/31/2017,74302,37328,TN,,Lincoln,Elora,13090,96500,-0.013292434,-0.025252525,0.119489559,0.023068781,,2010-04,2010-Q2,99200,-0.027217742,2010-02
8/31/2017,84426,60180,IL,Chicago,McHenry,Union,13091,227200,-0.005689278,-0.012603216,0.034608379,0.041501068,-0.021618456,2007-04,2007-Q2,285100,-0.203086636,2003-05
8/31/2017,67963,24070,VA,Roanoke,Roanoke,Catawba,13092,174600,0.006340058,0.019859813,0.079110012,0.036000542,0.019243125,2017-08,2017-Q3,174600,0,2017-08
8/31/2017,78604,47436,IN,Bedford,Lawrence,Heltonville,13093,103400,-0.008628955,-0.027281279,0.037111334,0.022750531,0.016720647,2005-10,2005-Q4,109800,-0.058287796,2004-11
8/31/2017,93399,80449,CO,Denver,Park,Hartsel,13094,230400,0.006993007,0.03179579,0.190082645,0.073781182,0.031477068,2017-08,2017-Q3,230400,0,2017-08
8/31/2017,100081,99101,WA,Spokane,Stevens,Addy,13095,162700,0.012445551,0.028445006,0.046975547,0.034832404,-0.02096651,2007-10,2007-Q4,213400,-0.237582006,
8/31/2017,77954,46076,IN,,Tipton,Windfall,13096,89600,0.007874016,-0.007751938,0.059101655,0.009648089,-0.001329512,2006-02,2006-Q1,102600,-0.126705653,2002-11
8/31/2017,67967,24077,VA,Roanoke,Botetourt,Cloverdale,13097,158400,0.006993007,0.012787724,0.048312376,0.031266907,0.000252877,2008-04,2008-Q2,181000,-0.124861878,2007-09
8/31/2017,399514,3285,NH,Claremont,Grafton,Thornton,13098,153500,0.003924133,0.017904509,0.052090473,0.009516591,-0.024542553,2007-07,2007-Q3,196900,-0.220416455,2004-07
8/31/2017,64648,16613,PA,Johnstown,Cambria,Gallitzin Township,13099,115100,-0.007758621,0.003487358,-0.011168385,0.030179089,0.031877001,2015-11,2015-Q4,127200,-0.095125786,2014-12
8/31/2017,85541,62530,IL,Springfield,Sangamon,Divernon,13100,95400,0.003154574,0.006329114,0.001049318,0.019779913,0.006742382,2016-06,2016-Q2,96300,-0.009345794,2016-04
8/31/2017,82577,56037,MN,Mankato,Blue Earth,Good Thunder,13101,217900,0.017748716,0.067091087,0.109470468,0.055028827,,2017-08,2017-Q3,217900,0,2017-08
8/31/2017,78472,47163,IN,Louisville/Jefferson County,Clark,Otisco,13102,143100,-0.000698324,0.017057569,0.07593985,0.045785755,0.038160387,2017-07,2017-Q3,143200,-0.000698324,2017-07
8/31/2017,90574,74878,OK,Shawnee,Pottawatomie,Wanette,13103,87800,0.003428571,0.022118743,0.070731707,0.068978017,,2017-08,2017-Q3,87800,0,2017-08
8/31/2017,100037,98941,WA,Ellensburg,Kittitas,Roslyn,13104,206000,0.000485673,0.028971029,0.174458381,0.115064175,-0.014666406,2007-10,2007-Q4,239500,-0.139874739,2006-09
8/31/2017,81185,53063,WI,Manitowoc,Manitowoc,Newton,13105,159700,0.002510986,0.014612452,0.080514208,0.010998765,0.012603426,2017-08,2017-Q3,159700,0,2017-08
8/31/2017,79339,48729,MI,,Tuscola,Deford,13106,90100,0.003340757,0.01578354,0.033256881,0.035990011,,2017-08,2017-Q3,90100,0,2017-08
8/31/2017,99378,97633,OR,Klamath Falls,Klamath,Merrill,13107,144100,0.00488145,-0.018392371,0.054904832,0.112657384,-0.009541964,2008-03,2008-Q1,165700,-0.130356065,2006-01
8/31/2017,73897,36505,AL,Mobile,Mobile,Axis,13108,122900,-0.000813008,0.009860312,0.084730803,0.014614654,,2008-09,2008-Q3,141800,-0.133286319,
8/31/2017,78831,47922,IN,Chicago,Newton,Brook,13109,81200,0.006195787,0.01120797,0.013732834,0.022642604,,2016-11,2016-Q4,82000,-0.009756098,2016-10
8/31/2017,70132,28682,NC,Hickory,Catawba,Terrell,13110,395100,0.008680112,0.010744436,0.045791424,0.038243319,0.019566609,2017-01,2017-Q1,411800,-0.040553667,2016-10
8/31/2017,63613,14571,NY,Rochester,Orleans,Carlton,13111,109300,-0.02236136,-0.042068361,0.02629108,0.031719669,0.025342739,2017-06,2017-Q2,114300,-0.043744532,2016-12
8/31/2017,59031,3082,NH,Manchester,Hillsborough,Lyndeborough,13112,237400,-0.002101723,-0.003358522,0.054642381,0.05680145,0.003696638,2006-02,2006-Q1,252800,-0.060917722,2005-04
8/31/2017,70010,28531,NC,Morehead City,Carteret,Harkers Island,13113,237100,0.009365688,0.009365688,0.062275986,0.012519214,-0.031577323,2007-09,2007-Q3,328400,-0.278014616,
8/31/2017,80127,50070,IA,Des Moines,Dallas,Dexter,13114,127600,-0.014671815,-0.022970904,-0.05760709,0.01749659,,2016-05,2016-Q2,137400,-0.0713246,2015-08
8/31/2017,82015,54974,WI,Fond du Lac,Fond du Lac,Rosendale,13115,160600,0.001246883,0.01517067,0.078576226,0.035953104,0.019650669,2017-08,2017-Q3,160600,0,2017-08
8/31/2017,82019,54979,WI,Oshkosh,Winnebago,Nekimi,13116,178100,0.002815315,0.007352941,0.127929069,0.025409996,0.011408687,2017-08,2017-Q3,178100,0,2017-08
8/31/2017,99102,97135,OR,,Tillamook,Cloverdale,13117,371300,0.010615133,0.032249096,0.074363426,0.031541926,-0.024719002,2007-09,2007-Q3,484300,-0.233326451,2006-01
8/31/2017,59231,3837,NH,Laconia,Belknap,Gilmanton,13118,220600,-0.004512635,0.000453515,0.04549763,0.023824653,-0.014926244,2017-07,2017-Q3,221600,-0.004512635,2017-06
8/31/2017,61853,10546,NY,New York,Westchester,Chappaqua,13119,602800,0.00752131,0.006680027,0.013620313,0.028729282,-0.013534068,2007-02,2007-Q1,697000,-0.135150646,2004-07
8/31/2017,84606,60604,IL,Chicago,Cook,Chicago,13120,259700,-0.000769527,-0.00612323,0.114592275,,,2017-05,2017-Q2,261300,-0.00612323,2017-05
8/31/2017,100093,99116,WA,,Okanogan,Coulee Dam,13121,141100,-0.000708215,0.011469534,0.061700527,0.059273894,0.031176402,2017-07,2017-Q3,141200,-0.000708215,2017-07
8/31/2017,81626,54227,WI,Manitowoc,Manitowoc,Maribel,13122,155900,0.001284522,0.012337662,0.074431427,0.019428034,0.008181989,2017-02,2017-Q1,157300,-0.008900191,2017-01
8/31/2017,100088,99110,WA,Spokane,Stevens,Clayton,13123,198700,0.003028773,0.009654472,0.057477382,0.059686447,-0.000251288,2007-09,2007-Q3,203600,-0.024066798,2007-08
8/31/2017,99044,97040,OR,The Dalles,Wasco,Mosier,13124,347900,0.013104252,0.066196751,0.158894071,0.100528847,0.010047901,2017-08,2017-Q3,347900,0,2017-08
8/31/2017,81197,53079,WI,Fond du Lac,Fond du Lac,Saint Cloud,13125,162200,-0.002460025,-0.011578306,0.049838188,0.023379235,0.005790585,2017-04,2017-Q2,164300,-0.012781497,2017-02
8/31/2017,60875,7934,NJ,New York,Somerset,Peapack,13126,647500,0.003098373,-0.000771605,0.015367728,0.022438669,-0.011227982,2007-02,2007-Q1,737900,-0.122509825,2005-02
8/31/2017,58243,1072,MA,Greenfield Town,Franklin,Shutesbury,13127,237300,0.004231909,0.009787234,0.037603848,0.016551806,-0.006071221,2007-04,2007-Q2,257800,-0.079519007,2004-10
8/31/2017,80888,52218,IA,Cedar Rapids,Linn,Coggon,13128,139100,0.002161383,-0.00143575,-0.007137759,0.023413555,0.014289632,2016-08,2016-Q3,140100,-0.007137759,2016-08
8/31/2017,78778,47840,IN,Terre Haute,Clay,Center Point,13129,109600,0.002744739,0.006427916,0.085148515,0.047509947,0.025744419,2017-08,2017-Q3,109600,0,2017-08
8/31/2017,79713,49347,MI,Grand Rapids,Montcalm,Trufant,13130,115900,0.001728608,-0.006855184,-0.05,0.081318105,0.017125302,2016-08,2016-Q3,122000,-0.05,2016-06
8/31/2017,64246,15687,PA,Pittsburgh,Westmoreland,Donegal Township,13131,141100,-0.009129213,-0.024204703,-0.059333333,0.026339731,0.022185487,2016-11,2016-Q4,152100,-0.072320842,2016-02
8/31/2017,79771,49459,MI,,Oceana,Walkerville,13132,64600,-0.027108434,-0.061046512,-0.189460477,-0.010497078,,2015-07,2015-Q3,82400,-0.216019417,2014-08
8/31/2017,85111,61725,IL,Bloomington,McLean,Carlock,13133,169300,-0.016840883,-0.036973834,0.029179331,0.014812124,0.013331588,2017-05,2017-Q2,175800,-0.036973834,2016-12
8/31/2017,74222,37181,TN,Nashville,Dickson,Vanleer,13134,124800,0.008892482,0.088055798,0.243027888,0.051258848,0.041630407,2017-08,2017-Q3,124800,0,2017-08
8/31/2017,78932,48050,MI,Detroit,Macomb,New Haven,13135,218400,0.002294631,0.010175763,0.082796232,0.086569411,-0.000137259,2006-04,2006-Q2,247600,-0.117932149,2003-05
8/31/2017,74829,38461,TN,Nashville,Maury,Hampshire,13136,154100,0.013149244,0.039811066,0.261047463,0.100423493,0.049340824,2017-08,2017-Q3,154100,0,2017-08
8/31/2017,62605,12486,NY,Kingston,Ulster,Tillson,13137,183400,-0.003802281,-0.004883342,0.001091703,0.005656344,-0.026091137,2005-12,2005-Q4,246100,-0.254774482,2004-01
8/31/2017,74896,38587,TN,,White,Walling,13138,112800,0.017132552,0.032967033,0.078393881,0.052348372,0.010512149,2009-02,2009-Q1,114100,-0.011393514,2009-01
8/31/2017,78719,47666,IN,,Gibson,Patoka,13139,91800,-0.005417118,0.015486726,0.031460674,0.019867778,0.021788702,2013-12,2013-Q4,97200,-0.055555556,2013-05
8/31/2017,82410,55732,MN,Duluth,Saint Louis,Embarrass,13140,96800,0.010438413,0.057923497,0.152380952,0.036026587,0.006863721,2017-08,2017-Q3,96800,0,2017-08
8/31/2017,85534,62520,IL,Springfield,Sangamon,Dawson,13141,149800,-0.013175231,-0.023468057,-0.060815047,0.019517256,0.010307349,2016-09,2016-Q3,159500,-0.060815047,2015-09
8/31/2017,92561,78623,TX,San Antonio,Comal,Canyon Lake,13142,267400,0.009056604,0.037640667,0.044123389,0.053354484,0.034273857,2017-08,2017-Q3,267400,0,2017-08
8/31/2017,63585,14533,NY,Rochester,Livingston,York,13143,127700,0.003142184,0.020783373,0.172635445,0.040317545,0.026511308,2017-08,2017-Q3,127700,0,2017-08
8/31/2017,93644,81022,CO,Pueblo,Pueblo,Avondale,13144,126000,0.005586592,0.005586592,0.065989848,0.061934622,,2017-08,2017-Q3,126000,0,2017-08
8/31/2017,85619,62668,IL,Jacksonville,Morgan,Murrayville,13145,95400,0.017057569,0.06,-0.027522936,0.050699245,0.022994923,2016-08,2016-Q3,98100,-0.027522936,2016-04
8/31/2017,66511,20620,MD,California-Lexington Park,Saint Marys,Callaway,13146,281800,-0.003536068,-0.003536068,0.04331729,0.013673343,-0.01358333,2006-03,2006-Q1,325500,-0.134254992,2005-05
8/31/2017,85143,61759,IL,Peoria,Tazewell,Minier,13147,127800,-0.009302326,-0.028136882,0.031476998,0.006868558,0.010170978,2017-04,2017-Q2,131600,-0.02887538,2016-11
8/31/2017,64035,15340,PA,Pittsburgh,Washington,Mt Pleasant Township,13148,175700,0.003426613,0.018550725,0.01502022,0.019407384,,2017-01,2017-Q1,176200,-0.002837684,2017-01
8/31/2017,60446,6793,CT,Torrington,Litchfield,Washington,13149,620100,0.007801073,0.026145954,0.078434783,0.017563528,-0.030975076,2007-01,2007-Q1,866300,-0.28419716,2002-11
8/31/2017,82507,55945,MN,Rochester,Wabasha,Kellogg,13150,203000,0.009950249,0.010452962,0.093161012,0.028488622,0.008297461,2017-08,2017-Q3,203000,0,2017-08
8/31/2017,82749,56282,MN,Willmar,Kandiyohi,Raymond,13151,112500,0.022727273,0.064333018,0.067362429,0.043331275,0.004463188,2006-01,2006-Q1,127700,-0.119028974,2005-06
8/31/2017,60216,6242,CT,Worcester,Windham,Eastford,13152,245300,0.006978654,0.014474773,0.031539108,0.015448364,-0.008105991,2007-07,2007-Q3,268400,-0.086065574,2005-05
8/31/2017,59269,3882,NH,,Carroll,Effingham,13153,164300,0.005507956,0.016079159,0.045165394,0.022780176,-0.025259035,2004-06,2004-Q2,227400,-0.277484609,2002-08
8/31/2017,77622,45363,OH,Sidney,Shelby,Russia,13154,173000,0.021251476,0.045317221,0.029761905,0.034094803,0.017532219,2017-08,2017-Q3,173000,0,2017-08
8/31/2017,79165,48370,MI,Detroit,Oakland,Oxford Township,13155,351900,0.002278553,0.00313569,0.047633224,0.064623127,0.010626858,2017-08,2017-Q3,351900,0,2017-08
8/31/2017,74806,38381,TN,,Hardeman,Toone,13156,54900,0.00733945,-0.019642857,-0.059931507,-0.020851638,-0.005134317,2008-01,2008-Q1,64500,-0.148837209,2007-05
8/31/2017,78847,47940,IN,Crawfordsville,Montgomery,Darlington,13157,88800,0.005662514,0.024221453,0.021864212,0.01189978,0.002049951,2005-05,2005-Q2,101300,-0.123395854,2003-09
8/31/2017,78670,47564,IN,Jasper,Pike,Otwell,13158,83500,0.003605769,0.012121212,0.084415584,0.019000921,0.008530673,2005-06,2005-Q2,97100,-0.140061792,2004-03
8/31/2017,97877,94937,CA,San Francisco,Marin,Inverness,13159,1025200,-0.024548049,-0.08243086,0.031907398,0.112574328,0.031188274,2017-02,2017-Q1,1148400,-0.107279693,2016-10
8/31/2017,78456,47137,IN,,Crawford,Leavenworth,13160,70700,-0.002820874,-0.005625879,0.079389313,0.022035618,0.005090144,2005-11,2005-Q4,85400,-0.172131148,2004-02
8/31/2017,60098,6031,CT,Torrington,Litchfield,Canaan,13161,252400,-0.007861635,-0.030349597,-0.066913124,-0.012290998,-0.032906668,2007-05,2007-Q2,359800,-0.298499166,2003-05
8/31/2017,59099,3280,NH,Claremont,Sullivan,Washington,13162,209800,0.032988676,0.066598882,0.081443299,,,2017-08,2017-Q3,209800,0,2017-08
8/31/2017,76694,43457,OH,Toledo,Wood,Risingsun,13163,93900,-0.00529661,-0.02593361,-0.007399577,0.014218453,,2016-12,2016-Q4,100800,-0.068452381,2016-08
8/31/2017,86577,64746,MO,Kansas City,Cass,Freeman,13164,153400,0.009874918,0.02540107,0.114825581,0.015850563,,2017-08,2017-Q3,153400,0,2017-08
8/31/2017,67567,23153,VA,Richmond,Goochland,Sandy Hook,13165,314400,0.009633911,0.021774456,0.101225919,0.041303921,0.000830755,2006-09,2006-Q3,322900,-0.026323939,2006-06
8/31/2017,62765,12815,NY,Glens Falls,Warren,Horicon,13166,265700,0.001507727,0.00188537,0.093415638,0.00045225,0.009679232,2010-06,2010-Q2,282800,-0.060466761,2009-12
8/31/2017,62845,12932,NY,,Essex,Elizabethtown,13167,123100,-0.003238866,-0.005654281,0.085537919,0.029975056,-0.001049963,2007-12,2007-Q4,128500,-0.042023346,2007-07
8/31/2017,67706,23432,VA,Virginia Beach,Suffolk City,Suffolk,13168,318400,-0.002818666,-0.004377736,0.048403029,0.005426428,-0.008507583,2006-06,2006-Q2,367900,-0.134547431,2005-08
8/31/2017,76699,43464,OH,Fremont,Sandusky,Vickery,13169,109100,0.001836547,0,0.078063241,0.060849422,0.015116567,2017-01,2017-Q1,109900,-0.007279345,2016-12
8/31/2017,58242,1071,MA,Springfield,Hampden,Russell,13170,224300,0.006732496,0.020473157,0.070133588,0.027550837,0.003314189,2017-08,2017-Q3,224300,0,2017-08
8/31/2017,76731,43533,OH,Toledo,Fulton,Lyons,13171,135600,-0.004405286,-0.010940919,0.121588089,0.061741336,0.011040007,2017-06,2017-Q2,137200,-0.011661808,2017-04
8/31/2017,81817,54644,WI,La Crosse,La Crosse,Mindoro,13172,177200,-0.007838746,-0.025838373,0.114465409,0.046023534,,2017-05,2017-Q2,181900,-0.025838373,2017-05
8/31/2017,74828,38460,TN,,Giles,Goodspring,13173,93000,0,0.006493506,0.12590799,0.058466169,,2017-06,2017-Q2,93200,-0.002145923,2017-06
8/31/2017,59103,3287,NH,Concord,Merrimack,Wilmot,13174,247700,0.007729862,0.004868154,0.052251487,0.036251902,-0.003795218,2005-11,2005-Q4,262300,-0.055661456,2005-06
8/31/2017,85624,62674,IL,St. Louis,Macoupin,Palmyra,13175,64400,-0.00617284,-0.030120482,-0.081312411,0.049414523,0.020445964,2015-08,2015-Q3,71900,-0.104311544,2014-10
8/31/2017,59066,3240,NH,Claremont,Grafton,Grafton,13176,143900,0.016242938,0.054985337,0.122464899,0.014055338,-0.017679438,2008-01,2008-Q1,172200,-0.164343786,2004-04
8/31/2017,93467,80545,CO,Fort Collins,Larimer,Red Feather Lakes,13177,210000,-0.012693935,-0.010833726,-0.015471167,0.057617123,,2017-06,2017-Q2,213600,-0.016853933,2017-04
8/31/2017,63368,14028,NY,Buffalo,Niagara,Town of Newfane,13178,150900,0.010716678,0.050104384,0.107116654,0.028060741,,2017-08,2017-Q3,150900,0,2017-08
8/31/2017,97351,93604,CA,Madera,Madera,Bass Lake,13179,249400,-0.009137863,-0.009531374,-0.003595685,-0.045810802,,2011-07,2011-Q3,379500,-0.342819499,
8/31/2017,78004,46165,IN,Indianapolis,Hendricks,North Salem,13180,129700,0.005426357,-0.003840246,0.067489712,0.027043463,0.011750474,2017-02,2017-Q1,138000,-0.060144928,2016-12
8/31/2017,64232,15673,PA,Pittsburgh,Armstrong,North Apollo,13181,83300,0.007255139,0.02208589,0.024600246,0.042961425,-0.007374893,2008-01,2008-Q1,97500,-0.145641026,2006-06
8/31/2017,81179,53057,WI,Fond du Lac,Fond du Lac,Mount Calvary,13182,166400,-0.00120048,0.001806141,0.081221572,0.032512738,0.016485332,2017-07,2017-Q3,166600,-0.00120048,2017-06
8/31/2017,82545,55991,MN,Rochester,Wabasha,Zumbro Falls,13183,273000,-0.006550218,0.044776119,0.111111111,0.063676719,0.025032286,2017-07,2017-Q3,274800,-0.006550218,2017-07
8/31/2017,82393,55710,MN,Duluth,Saint Louis,Mountain Iron,13184,144500,0.011196641,0.038820992,0.05628655,0.030740285,0.001465023,2014-06,2014-Q2,145300,-0.00550585,2014-06
8/31/2017,74873,38559,TN,,White,Doyle,13185,93200,0.015250545,0.042505593,0.10952381,0.043576251,,2017-08,2017-Q3,93200,0,2017-08
8/31/2017,79602,49126,MI,Niles,Berrien,Sodus,13186,119300,0.009306261,0.031114952,-0.030869212,0.030419337,0.001011472,2016-03,2016-Q1,126900,-0.059889677,2015-09
8/31/2017,66627,20779,MD,Baltimore,Anne Arundel,Tracys Landing,13187,396400,-0.006018054,-0.019782394,0.0240248,0.018941739,-0.006661498,2006-04,2006-Q2,459200,-0.136759582,2005-04
8/31/2017,78715,47649,IN,,Gibson,Francisco,13188,87400,0.001145475,0.017462165,0.003444317,0.013579633,0.019855633,2004-11,2004-Q4,92300,-0.053087757,2004-09
8/31/2017,63077,13348,NY,Oneonta,Otsego,Hartwick,13189,133300,-0.004480956,0.006037736,0.015232292,0.013102862,7.50497E-05,2009-02,2009-Q1,142700,-0.06587246,2008-01
8/31/2017,77575,45312,OH,Dayton,Miami,Casstown,13190,177900,0.010221465,0.021826536,0.080801944,0.031561699,0.010534962,2017-08,2017-Q3,177900,0,2017-08
8/31/2017,88756,70725,LA,Baton Rouge,Ascension,Darrow,13191,184900,0.003255562,0.009279476,0.088287228,0.039964859,0.021274551,2017-02,2017-Q1,193700,-0.045431079,2016-12
8/31/2017,89974,73151,OK,Oklahoma City,Oklahoma,Oklahoma City,13192,419200,0.0079346,0.008419533,0.010851218,0.027122098,0.012781963,2017-01,2017-Q1,448300,-0.064911889,2016-10
8/31/2017,82481,55910,MN,Winona,Winona,Altura,13193,153500,0.011865524,0.021970706,0.013870542,0.021665722,0.00019565,2008-08,2008-Q3,162400,-0.054802956,2007-09
8/31/2017,84845,61235,IL,Davenport,Henry,Atkinson,13194,118400,0.001692047,0.007659574,-0.041295547,0.018180765,,2015-12,2015-Q4,124900,-0.052041633,2015-06
8/31/2017,92897,79313,TX,Levelland,Hockley,Anton,13195,69100,0.016176471,0.063076923,0.144039735,-0.003437492,,2013-08,2013-Q3,79400,-0.129722922,
8/31/2017,60090,6023,CT,Hartford,Hartford,Berlin,13196,259100,0.005042669,0.016078431,0.018074656,0.014588824,-0.01591906,2007-04,2007-Q2,306000,-0.153267974,2004-08
8/31/2017,84937,61370,IL,Ottawa,La Salle,Tonica,13197,118500,0.008510638,0.007653061,0.096207216,0.019865296,,2010-03,2010-Q1,130100,-0.089162183,
8/31/2017,58314,1253,MA,Pittsfield,Berkshire,Otis,13198,292200,0.00377877,0.003434066,-0.01417004,0.007203038,-0.011851903,2006-10,2006-Q4,335000,-0.127761194,2005-04
8/31/2017,58315,1254,MA,Pittsfield,Berkshire,Richmond,13199,333700,0.0096823,0.031211372,-0.036106297,-0.010283319,-0.015696445,2008-05,2008-Q2,396500,-0.158385876,2003-11
8/31/2017,68507,25202,WV,Charleston,Kanawha,Upper Falls,13200,108200,0.005576208,0.011214953,0.015962441,0.026146454,0.026129323,2017-08,2017-Q3,108200,0,2017-08
8/31/2017,76839,43767,OH,Zanesville,Muskingum,Norwich,13201,140800,-0.008450704,-0.005649718,0.053892216,0.043132702,0.021070296,2017-06,2017-Q2,143000,-0.015384615,2017-05
8/31/2017,76995,44093,OH,Ashtabula,Ashtabula,Williamsfield,13202,90600,-0.031016043,0.006666667,0.152671756,0.02648407,0.013155501,2017-06,2017-Q2,93600,-0.032051282,2017-06
8/31/2017,78853,47948,IN,Chicago,Newton,Goodland,13203,72100,-0.002766252,-0.036096257,-0.036096257,0.002515404,-0.008720664,2004-11,2004-Q4,97700,-0.262026612,2003-09
8/31/2017,58265,1098,MA,Springfield,Hampshire,Worthington,13204,235800,-0.005902192,-0.012976141,-0.025619835,0.002736487,-0.004468347,2007-03,2007-Q1,248900,-0.052631579,2006-05
8/31/2017,78848,47941,IN,Lafayette-West Lafayette,Tippecanoe,Dayton,13205,124200,0.000805802,0.03327787,0.093309859,0.024393597,0.005048847,2015-08,2015-Q3,125000,-0.0064,2015-06
8/31/2017,59120,3442,NH,Manchester,Hillsborough,Bennington,13206,160500,0.008799497,0.03348358,0.03348358,0.039557979,,2017-08,2017-Q3,160500,0,2017-08
8/31/2017,58345,1354,MA,Greenfield Town,Franklin,Gill,13207,214400,-0.0004662,-0.0004662,0.067729084,0.022421471,0.002698195,2007-02,2007-Q1,219400,-0.022789426,2006-12
8/31/2017,79357,48747,MI,Bay City,Bay,Portsmouth Township,13208,103700,0.001932367,-0.013320647,-0.030841121,0.018323475,0.007955421,2006-09,2006-Q3,116000,-0.106034483,2002-12
8/31/2017,78487,47223,IN,North Vernon,Jennings,Butlerville,13209,88700,0.011402509,0.058472554,0.140102828,0.033298333,0.01814713,2005-03,2005-Q1,101500,-0.126108374,2004-09
8/31/2017,80704,51458,IA,,Sac,Odebolt,13210,99900,0.004020101,0.008072654,0.114955357,0.056210253,,2017-02,2017-Q1,103900,-0.038498556,2017-01
8/31/2017,85114,61728,IL,Bloomington,McLean,Colfax,13211,97600,-0.009137056,-0.018108652,-0.015136226,0.013879374,0.009153455,2017-03,2017-Q1,101800,-0.041257367,2016-12
8/31/2017,85599,62638,IL,Jacksonville,Morgan,Franklin,13212,87200,0.010428737,0.058252427,0.043062201,0.035056567,0.023834421,2016-04,2016-Q2,88600,-0.015801354,2016-02
8/31/2017,85287,62048,IL,St. Louis,Madison,Hartford,13213,63800,0.024077047,0.068676717,0.201506591,0.040154562,0.015693805,2017-08,2017-Q3,63800,0,2017-08
8/31/2017,78475,47166,IN,Louisville/Jefferson County,Harrison,Ramsey,13214,125200,0.0016,0.003205128,0.112888889,0.035422785,,2017-08,2017-Q3,125200,0,2017-08
8/31/2017,79468,48897,MI,Grand Rapids,Barry,Woodland,13215,114600,0.004382121,-0.005208333,-0.024680851,0.06058468,-0.004676722,2005-06,2005-Q2,143100,-0.199161426,2002-06
8/31/2017,78497,47234,IN,Indianapolis,Shelby,Flat Rock,13216,108600,0.001845018,0.014953271,0.056420233,0.03150034,0.009809285,2005-09,2005-Q3,110800,-0.019855596,2005-08
8/31/2017,66940,21640,MD,,Caroline,Henderson,13217,221300,0.012351327,0.062920269,0.046335697,0.037268563,-0.004667772,2006-05,2006-Q2,255400,-0.133516053,2005-07
8/31/2017,85154,61776,IL,Bloomington,McLean,Towanda,13218,151900,0.001978892,0.002640264,0.044704264,0.01878921,0.004659689,2014-02,2014-Q1,153200,-0.00848564,2014-01
8/31/2017,94706,84774,UT,St. George,Washington,Toquerville,13219,261100,0.002303263,0.024725275,0.098905724,0.068467016,-0.016829914,2007-12,2007-Q4,318000,-0.178930818,2006-12
8/31/2017,60903,8006,NJ,New York,Ocean,Barnegat Light,13220,773900,-0.003348358,-0.017893401,0.015217106,0.020421089,-0.007332086,2006-06,2006-Q2,875400,-0.115946996,2005-04
8/31/2017,67707,23433,VA,Virginia Beach,Suffolk City,Suffolk,13221,331800,-0.004201681,-0.009552239,0.046687697,0.015856868,-0.012977687,2006-07,2006-Q3,406400,-0.183562992,2005-04
8/31/2017,81398,53577,WI,Baraboo,Sauk,Plain,13222,168700,0.018105009,0.031804281,0.046526055,0.024733785,,2009-11,2009-Q4,171600,-0.016899767,
8/31/2017,94691,84757,UT,St. George,Washington,New Harmony,13223,362700,0.004709141,0.029520295,0.151063155,0.062783379,-0.013995932,2007-11,2007-Q4,426700,-0.149988282,2006-12
8/31/2017,67444,22937,VA,Charlottesville,Albemarle,Esmont,13224,166800,-0.002988643,-0.005959476,0.054361568,0.026855104,-0.011260425,2005-05,2005-Q2,189800,-0.12118019,2005-03
8/31/2017,59137,3464,NH,Keene,Cheshire,Stoddard,13225,186700,0.004303389,-0.008497079,-0.001070091,0.013723624,-0.015153591,2007-11,2007-Q4,222000,-0.159009009,2004-06
8/31/2017,79323,48701,MI,,Tuscola,Akron,13226,66400,0.006060606,0,0.077922078,0.039908402,,2017-04,2017-Q2,66900,-0.007473842,2017-01
8/31/2017,77089,44250,OH,Akron,Summit,Cuyahoga Falls,13227,69300,0,0.007267442,0.019117647,0.03624166,-0.011502981,2004-12,2004-Q4,82100,-0.15590743,2001-02
8/31/2017,63867,15056,PA,Pittsburgh,Allegheny,Leetsdale,13228,89100,0.015963512,0.03125,-0.01,0.05898624,0.03093488,2016-08,2016-Q3,90000,-0.01,2016-08
8/31/2017,86375,64139,MO,Kansas City,Jackson,Kansas City,13229,304800,-0.0078125,-0.005870841,0.010275108,0.048266473,,2017-06,2017-Q2,309100,-0.013911356,2017-05
8/31/2017,84842,61232,IL,Davenport,Rock Island,Andalusia,13230,128600,0.014996054,0.039611964,0.024701195,0.005855757,,2013-03,2013-Q1,134700,-0.04528582,2012-10
